id,created_at,posted_by,text,title,topic,topic_score,subtopic_1,subtopic_1_score,subtopic_2,subtopic_2_score,post_id,average_sentiment
5085780120700487,2024-10-04 15:45:33+08:00,美国驻华大使馆,"布林肯国务卿在打击伊斯兰国组织部长级会议开幕式上的讲话

华盛顿特区
美国国务院
洛伊·亨德森礼堂
2024年9月30日

#布林肯国务卿#：非常感谢大使。各位同仁，早上好，欢迎你们。对于在纽约的各位，我知道你们只是想让高级别会议周继续下去，所以我们很高兴能在华盛顿满足你们的愿望。

不过，言归正传，在我们开始之前，请允许我就过去一周发生的事件简单说几句。哈桑·纳斯鲁拉（Hassan Nasrallah）是一个残暴的恐怖主义分子，他的众多受害者包括美国人、以色列人、黎巴嫩平民、叙利亚平民，以及其他许多人。在他领导真主党（Hizballah）期间，该组织恐吓整个地区的人民，阻碍黎巴嫩作为一个国家的全面发展。没有他，黎巴嫩、该地区、世界会更安全。

美国将继续与我们在该地区和世界各地的伙伴合作，推动外交解决方案，为以色列和黎巴嫩提供真正的安全，并允许边界两侧的公民返回家园。同样，我们将继续努力在加沙达成停火协议，让人质回家，减轻加沙人民的苦难，为整个地区保留实现更持久、更安全的和平的可能性。

外交仍然是实现中东更大稳定的最佳且唯一途径。美国仍然致力于紧迫地推动这些努力。

下面我谈谈本次部长级会议的主题，10年前，美国动员了一个全球联盟来抗击伊斯兰国组织（ISIS）——或称 “达伊什”（Daesh）。这是一个虚无主义恐怖组织，在几个月的时间里，该组织占领了伊拉克和叙利亚两国三分之一的领土，并利用这些地盘实施了骇人听闻的暴力和残暴行动。

在随后的10年中，这个联盟从12个国家发展到87个国家。我们共同取得了重大进展。2017年，联盟伙伴摧毁了ISIS在伊拉克的最后一个据点。两年后，我们在叙利亚采取了同样的行动——有效地结束了ISIS建立一个地理上的哈里发国的企图。我们对ISIS控制的资产实施了协调一致的制裁，以阻止该组织的招募和扩张。在过去五年中，我们共同投资数十亿美元，帮助一些遭受ISIS破坏的社区恢复安全和公共基础设施。

这些都是来之不易的重要成就。但我们知道，我们的工作尚未完成。由于ISIS试图在中东重建势力，并在亚洲和非洲扩大地盘，我们的联盟必须对我们面临的不断变化的挑战保持清醒的认识。正如上周所提醒我们的那样，这是中东局势极为动荡的时刻。我们比以往任何时候都更有必要加大努力，加强包括伊拉克和叙利亚在内的安全与稳定，防止ISIS等极端主义分子利用该地区的冲突为其捞取好处。

为此，请允许我简要概述我们今天将重点讨论的三个核心领域。

首先，美国和伊拉克将讨论“固有决心行动”（ Operation Inherent Resolve）分阶段过渡的计划，我们也将与我们的其他联盟伙伴讨论这一计划。这项军事行动是应伊拉克2014年提出支持其打击ISIS的请求而设立的，该行动在伊拉克的实施将于2025年9月结束。在此期间，美国将与巴格达合作制定双边安全安排，使我们能够维持及建立我们的安全伙伴关系与合作。

我们的伊拉克伙伴进而将承担更大责任，确保ISIS无法重新占领伊拉克境内的领土。我们非常感谢伊拉克和伊拉克安全部队在这一努力中做出的所有牺牲奉献，以及他们在打击ISIS方面所发挥的坚定的领导作用。

随着我们的合作进入新阶段，我们希望继续与我们的联盟伙伴合作，其中包括北约驻伊拉克特派团，它打算继续与伊拉克保持安全关系。

只要有需要，美国还将继续在伊拉克境外（包括叙利亚）开展反恐行动。就在本月，美国特种部队在叙利亚成功针对多名ISIS高层领导人采取了行动，表明了我们削弱并瓦解该组织及其附属组织的决心。

其次，我们的联盟今天将讨论遣返外国战斗人员及其家属的问题——这仍然是解决叙利亚东北部人道主义和安全危机的唯一持久解决方案。

叙利亚东北部居住着来自60多个国家的43000多名流离失所者。其中大多数是儿童，他们从小就无家可归。

与此同时，大约有9000名战斗人员仍被关押在叙利亚东北部的拘留设施中，这是世界上最大的一个集中关押点。即使在监禁期间，这些极端主义分子仍然试图扩充其队伍。

越来越多的联盟伙伴正在加紧应对这一挑战。自2021年以来，伊拉克政府已经接受被遣返的10400多名公民。去年，吉尔吉斯共和国接受了被遣返的超过432名国民。科威特等合作伙伴也为遣返工作提供了帮助，允许从叙利亚起飞的飞机在其空军基地加油。

然而，我们知道遣返仍然是一个复杂而困难的问题。但如果我们不采取行动，当地的安全状况只会变得更糟。我们可能会看到这些战斗人员再次拿起武器，威胁我们如此努力奋斗来保护并支持的社区。现在不是松懈的时候。我们必须继续努力。

我们必须紧急加快工作，遣返叙利亚东北部的被拘留者和流离失所者，使他们重返社会，并根据情节对他们进行起诉。美国随时准备在后勤和外交上提供支持，以推进这一努力。

最后，我们将加强合作，在中东以外地区打击ISIS。

在撒哈拉以南非洲地区，ISIS分支势力不断扩大，加剧了现存武装团伙的威胁。

为了应对这一日益严重的威胁，美国、意大利和摩洛哥于2021年成立了联盟非洲焦点小组（Africa Focus Group）。去年在利雅得（Riyadh），我们欢迎沙特阿拉伯成为这一行动的共同牵头国。我们已经帮助非洲伙伴更好地协调一致，以支持由文职政府主导的反恐行动。

以中亚和南亚为基地的ISIS-Khorasan组织带来了独特的挑战。该组织在中亚和南亚发动小规模叛乱的同时，还利用网上招募人员在世界各地发动恐怖袭击，包括今年早些时候在伊朗和俄罗斯发动的袭击。

通过由美国、阿联酋和英国领导的联盟通信工作组（Communications Working Group），我们正与新闻记者、公民社会团体和活动人士合作，反击ISIS所试图散布的空洞承诺。

在未来的一年里，我们必须继续推动这些关键工作。

本着这一精神，我今天上午宣布，美国将提供1.48亿美元，以加强撒哈拉以南非洲地区和中亚地区由文职政府主导的边境安全和反恐行动。

另外，我们将向联盟的年度伊拉克和叙利亚稳定承诺（Stabilization Pledge）活动捐款1.68亿美元。这笔援助将用于关键的排雷行动、恢复水电等基本服务、投资教育以及促进经济机会。

在做出这一承诺之前，美国上周在纽约宣布向叙利亚人民以及居住在该国的流离失所者社区追加提供5.35亿美元的人道主义援助。

这场斗争已经进行了10年，我们可以为所取得的一切成就引以为傲。但随着挑战的演变，这个联盟也必须随之变化。

正如我所说，现在不是松懈的时候。现在是重新做出承诺的时候——重新承诺我们的共同使命，彻底击败ISIS，确保我们所有国家的人民都享有更大的安全和稳定。

我感谢大家今天与会，但更重要的是，我感谢你们每天所做的一切，让这个联盟团结一致，继续在推动我们共同的使命中不断前进。

非常感谢你们。谢谢大家。 (掌声)

欲查看原稿内容: http://t.cn/A6EKkjQv

本译文仅供参考，只有英文原稿方可视为权威资料来源。

http://t.cn/A6EKkjQh

http://t.cn/A6EKkjQP",布林肯国务卿在打击伊斯兰国组织部长级会议开幕式上的讲...,国际,0.46473,,,,,5085780120700487.0,-0.2777777777777778
5085762628095340,2024-10-04 14:36:02+08:00,美国驻华大使馆,"美国在第79届联合国大会上宣布提供近21亿美元的人道主义援助

简报
发言人办公室
2024年9月30日

在第79届联合国大会上，美国宣布提供近21亿美元的人道主义援助，以应对全球前所未有的人道主义需求。这笔资金支持向受危机影响的人们提供关键的、拯救生命的人道主义援助，包括对流离失所者以及在他们需要帮助时予以支持的接纳他们的社区的援助。美国人民为流离失所者提供的慷慨援助包括通过美国国务院人口、难民和移民事务局（Bureau of Population, Refugees, and Migration）提供的超过8.73亿美元，以及通过美国国际发展署（USAID）人道主义援助局（Bureau for Humanitarian Assistance）提供的超过12亿美元。我们呼吁其他国际捐助方也尽一切努力增加人道主义援助资金，以应对影响全球人民的极其巨大的需求。

美国在第79届联合国大会宣布的人道主义援助包括：

– 近4.24亿美元用于苏丹地区应对行动：包括向苏丹及其邻国提供援助，以应对始于2023年4月并已成为全球最严峻挑战之一的危机所产生的需求。这将为苏丹及其邻国遭受持续冲突蹂躏的人民提供粮食、卫生、营养、保护和其他重要援助。

–近3.36亿美元用于支持加沙和西岸地区的巴勒斯坦人 ：这项援助提供了拯救生命的人道主义援助，包括扩大对紧急医疗保健、食品、营养、社会心理服务的支持，以及增加加沙和西岸地区受持续冲突影响的巴勒斯坦平民获得安全饮用水、个人卫生用品和卫生服务的机会。该计划还支持向流离失所的加沙人民提供后勤和紧急住房援助，帮助他们为即将到来的冬季做好准备。

–近5.35亿美元用于叙利亚应对行动：这些援助将帮助满足叙利亚及其邻国最弱势难民、境内流离失所者以及接纳他们的社区的需求，其中包括提供紧急住所、粮食援助、医疗保健以及教育、水、环境卫生和个人卫生用品、对弱势群体的生计支持和保护。

–为罗兴亚（Rohingya）难民以及接纳他们的社区提供近1.99亿美元资金：这项援助将为孟加拉国和该地区的罗兴亚难民以及接纳他们的社区的需求提供支持，还将为那些被迫逃离暴力和迫害的人提供保护、住所和粮食，同时为难民以及接纳他们的社区的备灾和保护工作提供支持，增加接受教育和技能培训的机会，并为难民在条件允许时返回家园做好准备。

–5.97亿美元用于西半球的移民工作：这项援助将满足该地区难民、弱势移民以及其他流离失所者和无国籍人员的需求，包括提供诸如紧急粮食援助、住所、紧急医疗保健、改善当地饮用水和卫生基础设施、获得保护服务的渠道以及支持当地学校等挽救生命的援助。该援助还支持“安全迁移倡议”（Safe Mobility Initiative），推进《洛杉矶移民和保护宣言 》（Los Angeles Declaration on Migration and Protection）的目标，促进责任分担、增进稳定并为受影响社区提供援助。

自2021年以来，美国提供了540多亿美元的人道主义援助，是全球最大的人道主义援助单一捐助国，美国以此为傲。美国正在引领应对全球人道主义需求的工作，与合作伙伴一起对21世纪的人道主义应对措施进行变革，并使人道主义援助更能抵御气候影响。

如欲了解更多信息，请关注 @ StatePRM 和 @ USAIDSavesLives。

欲查看原稿内容：http://t.cn/A6EKr0fO

本译文仅供参考，只有英文原稿方可视为权威资料来源。
http://t.cn/A6EKr0fK

http://t.cn/A6EKr0fs

图1：拜登总统在第79届联合国大会上发表讲话

图2：9月24日，布林肯国务卿在联合国安理会关于乌克兰问题的部长级会议上发表讲话",美国在第79届联合国大会上宣布提供近21亿美元的人道主义援...,国际,0.620469,,,,,5085762628095340.0,-0.47368421052631576
5085744932588629,2024-10-04 13:25:43+08:00,美国驻华大使馆,"中华人民共和国国庆日

新闻声明
安东尼·布林肯国务卿
2024年10月2日

在中华人民共和国75周年国庆日之际，美利坚合众国向中华人民共和国人民表示祝贺。

美国在与国际社会共同努力应对当今世界所面临的严峻障碍时，我们致力于负责任地管理我们与中华人民共和国的双边关系，并将保持开放的沟通渠道。

我们祝愿中华人民共和国人民在今后的一年和平、繁荣、幸福。

欲查看原稿内容: http://t.cn/A6EKR1hG

本译文仅供参考，只有英文原稿方可视为权威资料来源。

http://t.cn/A6EKR1hb",中华人民共和国国庆日,国际,0.523321,,,,,5085744932588629.0,0.8
5084670486121525,2024-10-01 14:16:15+08:00,美国驻华大使馆,"今天是美国前总统吉米·卡特百岁生日。

1979年，卡特总统与邓小平建立美国与中国之间的全面外交关系，这是我们这时代最具深远影响的双边关系之一。

我们收集了一些关于吉米·卡特总统和中国的历史照片，一起来看看吧。

生日快乐，卡特总统！ http://t.cn/A6Ei1QgA ​​​",今天是美国前总统吉米·卡特百岁生日。,国际,0.916023,,,,,5084670486121525.0,0.4444444444444444
5084607386747653,2024-10-01 10:05:31+08:00,美国驻华大使馆,"美国驻华使领馆节日闭馆通知

为庆祝中华人民共和国国庆节，美国驻华大使馆和各总领事馆将于10月1日星期二至10月3日星期四闭馆。我们祝大家节日快乐！ ​​​",美国驻华使领馆节日闭馆通知,国际,0.770109,国际社会,0.768122,,,5084607386747653.0,0.3
5084418559447893,2024-09-30 21:35:11+08:00,美国驻华大使馆,"#英语学习#选举词汇A-Z：Turnout（投票率）。投票率是指符合投票资格的选民参与选举的比例，是衡量政治参与度和民主健康状况的重要指标。通常认为，高投票率标志着选民群体活跃、参与度高，而低投票率可能会引发对政治参与不足或投票障碍的担忧。影响投票率的因素包括竞选竞争的激烈程度、选民注册法、议题中的公众利益，以及拉票工作是否有效。
#AmericanEnglish# #2024美国大选#",#英语学习#选举词汇A-Z：Turnout（投票率）,国际,0.871161,,,,,5084418559447893.0,-0.1
5084340006686246,2024-09-30 16:23:03+08:00,美国驻华大使馆,发布了头条文章：《美国联邦政府支出3010亿美元照顾退伍军人》 退伍军人事务部是联邦政府15个部之一，也是支出第5大部门，占2023财年联邦政府总支出的3.5%。退伍军人事务部的支出过去10年增长了近7成（通胀调整后数字），从2013财年的1800亿美元增至2023财年的3010亿美元。退伍军人事务部的大部分支出用于退伍军人的退伍及养老金（占支出的 50.5%）以及医疗保健费用（占38.9%）。 http://t.cn/A6EJPwje,美国联邦政府支出3010亿美元照顾退伍军人,国际,0.722991,国际社会,0.801604,,,5084340006686246.0,-0.15789473684210525
5084324181576703,2024-09-30 15:20:10+08:00,美国驻华大使馆,"美国宣布为保护乌克兰文化遗产提供新的援助

美国国务院
发言人办公室
媒体简报
2024年9月26日

今天，美国负责公共外交和公共事务的代理副国务卿（Acting Under Secretary of State for Public Diplomacy and Public Affairs）李·萨特菲尔德（Lee Satterfield）与乌克兰总检察长（Prosecutor General）、欧洲各国领导人以及主要利益相关方一起，在联合国大会举行会议期间宣布了由美国国务院的乌克兰文化遗产应对计划（Ukraine Cultural Heritage Response Initiative）资助的两个新项目，并强调美国将继续支持乌克兰人民及其保护及维护乌克兰文化的努力。

其一，美国将与宾夕法尼亚大学（University of Pennsylvania）文化遗产中心（Cultural Heritage Center）合作，帮助确保乌克兰人拥有修复及恢复受损文化遗产所需的数据和技能，并驳斥俄罗斯就其无端发动的战争以及乌克兰独特的文化特征所散布的虚假言论。其二，美国联邦调查局和美国司法部检察官将与乌克兰总检察长合作，加强乌克兰调查、起诉及追查从乌克兰掠夺、盗窃及贩运的文化财产并起诉相关责任人的能力。

萨特菲尔德代理副国务卿还强调了9月10日实施的对某些类别的乌克兰文化财产实施紧急进口限制的重要性。这些限制措施的有效期将持续到2029年3月，美国国务院将与美国司法部和国土安全部协调，阻止非法转移及出售乌克兰文化遗产，并推进没收及合法归还这些文化遗产。

上周，在意大利那不勒斯（Naple）举行七国集团文化部长会议（G7 Culture Ministerial）之前，代理副国务卿萨特菲尔德宣布向国际文化财产保护与修复研究中心（ICCROM）捐款100万美元，用于帮助乌克兰保护因冲突以及包括自然灾害在内的其他危机而面临风险的文化遗产的一个项目。
_______________________________________________________________________
欲查看原稿内容：http://t.cn/A6Exk1Hi

本译文仅供参考，只有英文原稿方可视为权威资料来源。

http://t.cn/A6Exk1HJ",美国宣布为保护乌克兰文化遗产提供新的援助,国际,0.450188,,,,,5084324181576703.0,0.05
5084309347635185,2024-09-30 14:21:13+08:00,美国驻华大使馆,"上周，#伯恩斯大使#在X(推特)上更新了更多推文。请在X(推特)上关注他，查看他的所有更新：http://t.cn/A6ExuPKk   扫描下方二维码关注伯恩斯大使X(推特)

图1：在北京树美术馆参观为向女性艺术家致敬举办的展览，参展艺术家包括我们的朋友Liang Spear。

图2-图6：很高兴开启这个关于美国在二战期间援华的照片和纪念物展览。多谢历史博主兼收藏家邹德怀与我们分享他可观的藏品。在此可参观网上艺廊：http://t.cn/A6ExuP9v

图7：我很荣幸能在大西洋地缘经济论坛就美中关系里的诸多挑战发表讲话。#TransatlanticForum#  http://t.cn/A6ExuP9P

图8：很高兴和我的朋友诺曼大使一同在北京庆祝🇲🇾马来西亚国庆节。

图9：在上周的印太国防首长会议上，美国帕帕罗海军上将与中国吴亚男上将进行会晤，并强调两军保持沟通渠道畅通来“降低误解或误判风险”的重要性。

图10：来自中国和俄罗斯，配备互联技术的车辆对美国数据构成了不能接受的安全风险。拜登总统今天采取了强而有力的措施来确保美国基础建设和国家安全。在此阅读内容概要：http://t.cn/A6ExuPKs

图12：朱教授和我讨论在民主社会中，思想的自由交流促进科技领域的创新、合作，以及新发现。民主对话 #ConversationsonDemocracy#",上周，#伯恩斯大使#在X(推特)上更新了更多推文,国际,0.694891,,,,,5084309347635185.0,-0.15789473684210525
5084292828889368,2024-09-30 13:15:34+08:00,美国驻华大使馆,"布林肯国务卿在纽约举行的新闻记者会上发表讲话

纽约州纽约市
皇宫酒店（The Palace Hotel）
2024年9月27日

#布林肯国务卿#：大家下午好。

过去一周——尤其是过去几小时的事件——突显了中东地区和全世界目前所处的危险时刻。

以色列有权抗击恐怖主义并保卫自己，但其行动方式也很重要。

所有各方在未来几天内做出的选择将决定该地区所走的道路——这在当前并可能在未来都对其人民产生深远的影响。

一条道路是外交途径。

在以色列和黎巴嫩边境达成停火，使两国人民能够安全地返回家园，并在安全的环境中生活。

在加沙达成停火，让人质返回家园，能够大幅增加向急需人道主义援助的人们提供救援，并保障在加沙及该地区更持久的安全的可能性。

另一条道路导致冲突——更多的冲突、更多的暴力、更多的痛苦以及更大的不稳定和不安全——其影响将波及全球。

美国已经明确表示——与七国集团、欧盟、海湾地区的合作伙伴以及许多其他地区一道——我们相信前进的途径是通过外交，而不是冲突。

外交道路在此刻可能难以看清，但它确实存在，而且我们认为是必要的。我们将继续与所有各方密切合作，敦促他们选择这条道路。

我还要明确表示，任何人若利用这个时刻攻击美国人员或美国在该地区的利益——美国将采取一切措施来保护我们的人民。

让我也来谈谈乌克兰问题。

本周，我们采取了重要措施，支持乌克兰人民继续抵御俄罗斯的持续侵略，继续捍卫他们的主权和独立，以及他们书写自己未来的权利。

在周二的安理会会议上，绝大多数国家谴责了俄罗斯的残酷征服战争，并呼吁根据《联合国宪章》实现公正且持久的和平。

其关键在于对伊朗、朝鲜和中国施压——中国是安理会常任理事国——以使他们停止提供武器、火炮、机械和其他支持，这些支持正在被普京用来摧毁乌克兰的住房、能源网络和港口。

正如我们本周所看到的，对乌克兰的支持不仅仅是口头上的，而且是实实在在的。

数十个国家汇集起来，承诺帮助乌克兰重建。

七国集团及其他伙伴做出了更多承诺，以加强其能源基础设施来应对俄罗斯的持续攻击——发送更多的设备，如涡轮机、便携式发电机，这些对于保持供电并让乌克兰人取暖，并为住房、教室和工厂供暖至关重要，因为随着冬季的临近，俄罗斯正企图将天气武器化。

周三，拜登总统和我会见了泽连斯基总统，讨论了乌克兰赢得这场战争的前进道路，他们在周四、也就是昨天在华盛顿继续了这一讨论。

为了帮助乌克兰勇敢的保卫者和公民们，我们宣布了一项大幅增加支持的计划：80亿美元的新安全援助，其中包括远程弹药、增加提供一个“爱国者”防空系统，以及为更多的乌克兰F-16飞行员提供培训。

从上周六在威尔明顿的四方领导人峰会开始一直到本周期间，我们也推进了我们对自由、开放、安全、繁荣的印太地区的愿景。

拜登总统会见了越南总书记苏林，以深化两国之间的全面战略伙伴关系。

我们正在加强在各个领域的合作，从建立有韧性的半导体供应链到应对湄公河的环境挑战。

我们将在两周后在老挝举行的东盟峰会上继续这些对话。

我与日本和韩国的有关官员一起采取了措施，将我们的三边合作制度化——在历史性的戴维营峰会的基础上，重申我们共同致力于建立三边秘书处以推进这项工作。

我刚刚还与中国外交部长王毅进行了坦诚且具有实质性的会谈。

我们讨论了落实我们的领导人去年在伍德赛德所做的承诺的步骤——例如努力阻止合成麻醉品和前体化学品流入美国、改善我们军方之间的沟通以及讨论人工智能的风险。

我强调了维护台湾海峡的和平与稳定的重要性，并对中华人民共和国在南中国海危险的、破坏稳定的行为表示关切。

我还强调了我们对中国支持俄罗斯国防工业基础的严重关切，这种支持强化了俄罗斯的战争机器，并使这场中国声称希望看到其结束的战争长期持续。

在这一周期间，我们还与合作伙伴共同应对了全球所面临的许多其他关键挑战。

我们致力于在苏丹实现停火，无障碍地提供人道主义援助以及公民治理。

我们努力为海地的多国安全支持使命争取更多的资源和支持。

我们协调措施，增加对委内瑞拉马杜罗政权的国际压力，以制止其对委内瑞拉人民的广泛镇压，尊重他们通过投票箱表达的意愿和他们的选票。

这些考验以及更多的考验突显了全球面临的种种挑战的严重程度，但也强调了外交的至关重要。

我们没有退缩的余地。在接下来的时间里，以及在本届政府今后的每一天里，我们都将继续全力以赴地应对这些挑战，努力创造一个更美好的世界。谢谢大家。

（问答部分从略）

欲查看原稿内容: http://t.cn/A6ExYPOH

本译文仅供参考，只有英文原稿方可视为权威资料来源。

http://t.cn/A6ExYPOY",布林肯国务卿在纽约举行的新闻记者会上发表讲话,国际,0.542225,,,,,5084292828889368.0,-0.16666666666666666
5084241778706926,2024-09-30 09:52:43+08:00,美国驻华大使馆,"#布林肯国务卿#与中华人民共和国中共中央外事工作委员会办公室主任兼外交部长王毅会晤

美国国务院
发言人办公室
会谈纪要
2024年9月27日

发言人马修·米勒发布的会谈纪要如下：

美国国务卿安东尼·布林肯今天在纽约市举行的第79届联合国大会期间会见了中华人民共和国中共中央外事工作委员会办公室主任兼外交部长王毅。双方就一系列双边、地区和全球问题进行了坦诚的、实质性的、有成效的讨论。他们强调了保持沟通渠道畅通的必要性。

布林肯国务卿强调了利用外交方式负责任地管理竞争、坦诚地讨论存在分歧的领域以及在对于美国人民和全世界具有重大意义的合作领域取得进展的重要性。他们讨论了2023年伍德赛德峰会的各项承诺的落实情况，其中包括打击毒品的合作以阻止合成麻醉品和前体化学品流入美国，以及军方对军方的沟通，还有关于人工智能的风险和安全性的会谈。

布林肯国务卿强调了美国对中华人民共和国支持俄罗斯的国防工业基础及其对乌克兰的侵略战争继续表示关切，并明确指出中华人民共和国需要应对俄罗斯对跨大西洋安全的威胁。他强调了保持台湾海峡的和平与稳定的重要性，并对中华人民共和国在南中国海危险的、破坏稳定的行为表示关切。

布林肯国务卿重申，解决在中国被拘押或被禁止出境的美国公民的案件仍然是一项首要要务。他还提出了有关人权的种种关切，其中涉及新疆、西藏和香港。国务卿还谈到了与技术相关的关切；美国的政策依然旨在制止先进的美国技术被用来损害我们的国家安全。双方同意保持联系，包括在地区和全球问题上。

欲查看原稿内容: http://t.cn/A6ExLw37

本译文仅供参考，只有英文原稿方可视为权威资料来源。

http://t.cn/A6ExLw3h",#布林肯国务卿#与中华人民共和国中共中央外事工作委员会办...,国际,0.462681,,,,,5084241778706926.0,-0.8
5083343944679897,2024-09-27 22:25:02+08:00,美国驻华大使馆,"发布了头条文章：《美国百岁寿星人数未来30年将翻四番》 今天的美国人当中有多少人能活到100岁？根据皮尤研究中心（Pew Research Center）分析的人口普查局数据，当今美国百岁老人的人数约为10.1万人，到2054年百岁及以上美国人的人数预计将翻四番以上，达到42.2万人。百岁老人目前仅占美国总人口的0.03%，但到2054年，预计这一比例将达到0.1%。
http://t.cn/A6EcGhmo
http://t.cn/A6Ecr5VB",美国百岁寿星人数未来30年将翻四番,国际,0.850247,,,,,5083343944679897.0,-0.05
5083331358097483,2024-09-27 21:35:01+08:00,美国驻华大使馆,发布了头条文章：《#拉美裔传统月# 拉美裔是美国最大少数族裔》 #拉美裔传统月# 祖先或本人来自拉美、说西班牙语的族群是美国最大的少数族裔，每年的9月15日到10月15日被定为全美西语/拉美裔传统月（National Hispanic Heritage Month），以庆祝西语/拉美裔对美国历史进步的推动作用以及对社会各个方面发展的巨大贡献。据人口普查局的最新调查，目前约有6520万拉美裔居住在美国，几乎每5个居民中就有一人属于拉美裔。http://t.cn/A6EcwelX http://t.cn/A6EcCC9Q,#拉美裔传统月# 拉美裔是美国最大少数族裔,国际,0.828668,,,,,5083331358097483.0,-0.125
5083297418579929,2024-09-27 19:20:10+08:00,美国驻华大使馆,"美国、澳大利亚、加拿大、欧盟、法国、德国、意大利、日本、沙特阿拉伯、阿拉伯联合酋长国、英国和卡塔尔发表联合声明

美国白宫
2024年9月25日

自2023年10月8日以来，黎巴嫩和以色列之间的局势令人无法容忍，并带来更广泛区域升级的不可接受的风险。这不符合任何人的利益，既不符合以色列人民的利益，也不符合黎巴嫩人民的利益。

现在是达成使边境两侧的平民能够安全返回家园的外交解决方案的时候了。

然而，在冲突升级的情况下，外交不可能取得成功。

因此，我们呼吁立即在黎巴嫩和以色列边境停火21天，为外交努力提供空间，以达成符合联合国安理会第1701号决议的外交解决方案，并执行关于加沙停火的联合国安理会第2735号决议。

我们呼吁包括以色列和黎巴嫩政府在内的各方在此期间根据联合国安理会第1701号决议立即批准及支持临时停火，并为外交解决提供真正的机会。

随后，在过去几个月努力的基础上，我们准备全力支持促使黎巴嫩和以色列在此期间达成协议的所有外交努力，以彻底结束这场危机。
_______________________________________________________________________
欲查看原稿内容：http://t.cn/A6Ecb0TV

本译文仅供参考，只有英文原稿方可视为权威资料来源。

http://t.cn/A6EKEYsT

http://t.cn/A6EKEYsj",美国、澳大利亚、加拿大、欧盟、法国、德国、意大利、日...,国际,0.736473,,,,,5083297418579929.0,-0.8
5083291124240350,2024-09-27 18:55:10+08:00,美国驻华大使馆,"关于委内瑞拉局势的联合声明

媒体简报
美国国务院
发言人办公室
2024年9月26日

以下是阿根廷、澳大利亚、奥地利、波斯尼亚和黑塞哥维那、加拿大、哥斯达黎加、克罗地亚、丹麦、多米尼加共和国、爱沙尼亚、欧盟、德国、危地马拉、圭亚那、匈牙利、爱尔兰、意大利、科索沃、拉脱维亚、立陶宛、卢森堡、荷兰、巴拿马、秘鲁、葡萄牙、斯洛文尼亚、西班牙、瑞典、乌克兰、英国和美国政府发表的联合声明。

我们31个国家的代表在联合国大会期间聚集一堂，讨论我们对委内瑞拉紧急局势的严重关切，并重申我们支持在委内瑞拉尊重民主原则和维护人权。

我们赞扬委内瑞拉人民在面临重大困难的情况下仍然参加7月28日的总统选举。超过1200万人前往投票站行使了投票权。他们通过投票所表达的意愿必须得到尊重。然而，选举已经过去近两个月了，委内瑞拉人民和国际社会要求选举透明的呼吁仍未得到回应。国际选举观察员记录了他们对选举过程的透明度和可靠性的严重关切，特别是国家选举委员会（National Electoral Commission）拒绝按照规定公布投票站保存的详细且可独立核实的结果。

我们仍然对选举后广泛和持续的镇压以及据报发生的侵犯人权的行为深表关切。这些侵权行为包括任意逮捕和拘留（包括儿童）、致死、拒绝做出进行公平审判的保证以及针对民主反对派和公民社会其他成员的恐吓。9月3日，在反对派成员受到暴力镇压的同时，当局对总统候选人埃德蒙多·冈萨雷斯·乌鲁蒂亚（Edmundo González Urrutia）下达了出于政治动机的逮捕令，迫使他离开委内瑞拉。而根据公开的选举记录，他在7月28日的选举中赢得了最多的选票。

我们呼吁立即释放那些在不尊重公平审判的情况下被任意拘留的人。至关重要的是，必须允许委内瑞拉人民以和平方式表达政治观点，包括行使和平集会和言论自由的权利，而不必担心遭到报复。我们呼吁停止对反对派和公民社会成员使用过度武力和政治暴力或进行骚扰。

我们还呼吁允许联合国人权事务高级专员办事处（Office of the United Nations High Commissioner for Human Rights）立即返回委内瑞拉，并为其充分履行职责提供必要条件。此外，我们呼吁委内瑞拉维护和遵守——特别是作为1954年《加拉加斯外交庇护公约》（Caracas Convention on Diplomatic Asylum）的缔约国——其根据国际法作出的承诺，为目前滞留阿根廷官方寓所的六名寻求庇护者提供安全通道，允许他们离开委内瑞拉领土。

委内瑞拉政治领导人必须立即开始就过渡问题进行建设性和包容性的讨论，并保证双方根据委内瑞拉法律以及人民在7月28日通过投票所表达的意愿来化解该国的政治僵局并以和平方式恢复民主机制。千百万委内瑞拉人民不顾个人安危、坚持要求为自己和国家建设一个更加民主、繁荣和安全的未来，我们与他们站在一起。
_______________________________________________________________________
欲查看原稿内容：http://t.cn/A6Ec4yOw

本译文仅供参考，只有英文原稿方可视为权威资料来源。

http://t.cn/A6Ec4yOZ",关于委内瑞拉局势的联合声明,国际,0.660148,国际社会,0.790398,,,5083291124240350.0,-0.6666666666666666
